"subsite_id","year","diversity","latitude","longitude"
"b-k-25",2013,5.56,33.89233333,-120.1195
"b-k-25",2014,14.3,33.89233333,-120.1195
"b-k-25",2011,15.19,33.89233333,-120.1195
"b-k-25",2006,9.33,33.89233333,-120.1195
"b-k-26",2008,8.7,34.04493333,-119.6014
"b-k-26",2010,10.96,34.04493333,-119.6014
"b-k-26",2005,8.21,34.04493333,-119.6014
"b-k-26",2011,6.21,34.04493333,-119.6014
"b-k-26",2012,12.05,34.04493333,-119.6014
"b-k-26",2006,9.08,34.04493333,-119.6014
"b-k-26",2009,10.78,34.04493333,-119.6014
"b-k-26",2014,9.4,34.04493333,-119.6014
"b-k-26",2007,9.69,34.04493333,-119.6014
"b-k-26",2013,6.38,34.04493333,-119.6014
"b-k-27",2010,8.77,34.05223333,-119.5825333
"b-k-27",2009,8.88,34.05223333,-119.5825333
"b-k-27",2006,9.79,34.05223333,-119.5825333
"b-k-27",2008,10.21,34.05223333,-119.5825333
"b-k-27",2005,7.82,34.05223333,-119.5825333
"b-k-27",2012,9.62,34.05223333,-119.5825333
"b-k-27",2013,12.31,34.05223333,-119.5825333
"b-k-27",2014,13.88,34.05223333,-119.5825333
"b-k-27",2007,7.98,34.05223333,-119.5825333
"b-k-27",2011,10.49,34.05223333,-119.5825333
"b-k-28",2014,14.49,34.05428333,-119.56685
"b-k-28",2010,4.18,34.05428333,-119.56685
"b-k-28",2013,14.68,34.05428333,-119.56685
"b-k-28",2005,7.71,34.05428333,-119.56685
"b-k-28",2007,6.95,34.05428333,-119.56685
"b-k-28",2006,9.8,34.05428333,-119.56685
"b-k-28",2008,10.97,34.05428333,-119.56685
"b-k-28",2012,16.73,34.05428333,-119.56685
"b-k-28",2011,19.09,34.05428333,-119.56685
"b-k-28",2009,8,34.05428333,-119.56685
"b-k-29",2010,8.27,34.04415,-119.54245
"b-k-29",2014,5.63,34.04415,-119.54245
"b-k-29",2012,4.73,34.04415,-119.54245
"b-k-29",2008,8.98,34.04415,-119.54245
"b-k-29",2013,7.05,34.04415,-119.54245
"b-k-29",2011,6.1,34.04415,-119.54245
"b-k-29",2005,8.69,34.04415,-119.54245
"b-k-29",2006,7.37,34.04415,-119.54245
"b-k-29",2009,7.65,34.04415,-119.54245
"b-k-29",2007,7.35,34.04415,-119.54245
"b-k-30",2011,5.94,34.03836667,-119.5253
"b-k-30",2008,4.65,34.03836667,-119.5253
"b-k-30",2005,6.03,34.03836667,-119.5253
"b-k-30",2007,4.44,34.03836667,-119.5253
"b-k-30",2012,3.89,34.03836667,-119.5253
"b-k-30",2014,4.67,34.03836667,-119.5253
"b-k-30",2009,4.11,34.03836667,-119.5253
"b-k-30",2006,7.66,34.03836667,-119.5253
"b-k-30",2010,6.08,34.03836667,-119.5253
"b-k-30",2013,4.31,34.03836667,-119.5253
"b-k-31",2011,4.21,34.01641667,-119.4320167
"b-k-31",2007,6.66,34.01641667,-119.4320167
"b-k-31",2010,11.32,34.01641667,-119.4320167
"b-k-31",2009,6.42,34.01641667,-119.4320167
"b-k-31",2006,7.66,34.01641667,-119.4320167
"b-k-31",2012,2.87,34.01641667,-119.4320167
"b-k-31",2005,7.38,34.01641667,-119.4320167
"b-k-31",2014,6.96,34.01641667,-119.4320167
"b-k-31",2008,9.58,34.01641667,-119.4320167
"b-k-31",2013,6.21,34.01641667,-119.4320167
"b-k-32",2012,5.78,34.0045,-119.3857833
"b-k-32",2014,5.22,34.0045,-119.3857833
"b-k-32",2013,5.18,34.0045,-119.3857833
"b-k-32",2009,4.94,34.0045,-119.3857833
"b-k-32",2010,7.82,34.0045,-119.3857833
"b-k-32",2008,3.84,34.0045,-119.3857833
"b-k-32",2006,3.94,34.0045,-119.3857833
"b-k-32",2007,3.8,34.0045,-119.3857833
"b-k-32",2011,6.46,34.0045,-119.3857833
"b-k-32",2005,3.98,34.0045,-119.3857833
"b-k-33",2010,9.78,34.0126,-119.3891833
"b-k-33",2014,3.58,34.0126,-119.3891833
"b-k-33",2008,8.67,34.0126,-119.3891833
"b-k-33",2011,6.17,34.0126,-119.3891833
"b-k-33",2005,5.37,34.0126,-119.3891833
"b-k-33",2013,4.8,34.0126,-119.3891833
"b-k-33",2006,5.67,34.0126,-119.3891833
"b-k-33",2007,5.62,34.0126,-119.3891833
"b-k-33",2012,4.72,34.0126,-119.3891833
"b-k-33",2009,6.45,34.0126,-119.3891833
"b-k-34",2005,7.65,34.0141,-119.3590167
"b-k-34",2014,6.15,34.0141,-119.3590167
"b-k-34",2012,6.44,34.0141,-119.3590167
"b-k-34",2008,5.66,34.0141,-119.3590167
"b-k-34",2010,8.01,34.0141,-119.3590167
"b-k-34",2009,5.74,34.0141,-119.3590167
"b-k-34",2007,7.06,34.0141,-119.3590167
"b-k-34",2013,6.59,34.0141,-119.3590167
"b-k-34",2011,7.73,34.0141,-119.3590167
"b-k-34",2006,9.07,34.0141,-119.3590167
"b-k-35",2006,3.45,33.48003333,-119.0621167
"b-k-35",2009,3.09,33.48003333,-119.0621167
"b-k-35",2005,6.44,33.48003333,-119.0621167
"b-k-35",2010,5.14,33.48003333,-119.0621167
"b-k-35",2007,4.26,33.48003333,-119.0621167
"b-k-35",2014,4.31,33.48003333,-119.0621167
"b-k-35",2013,3.94,33.48003333,-119.0621167
"b-k-35",2008,3.48,33.48003333,-119.0621167
"b-k-35",2012,7.41,33.48003333,-119.0621167
"b-k-35",2011,8.11,33.48003333,-119.0621167
"b-k-36",2013,5.32,33.47306667,-119.02685
"b-k-36",2006,3.86,33.47306667,-119.02685
"b-k-36",2007,2.11,33.47306667,-119.02685
"b-k-36",2008,2.15,33.47306667,-119.02685
"b-k-36",2005,3.81,33.47306667,-119.02685
"b-k-36",2014,5.45,33.47306667,-119.02685
"b-k-36",2012,3.66,33.47306667,-119.02685
"b-k-36",2010,7.93,33.47306667,-119.02685
"b-k-36",2011,3.37,33.47306667,-119.02685
"b-k-36",2009,2.83,33.47306667,-119.02685
"b-k-37",2006,5.24,33.46293333,-119.0312667
"b-k-37",2012,7.6,33.46293333,-119.0312667
"b-k-37",2005,7.4,33.46293333,-119.0312667
"b-k-37",2014,4.41,33.46293333,-119.0312667
"b-k-37",2009,4.31,33.46293333,-119.0312667
"b-k-37",2008,9.03,33.46293333,-119.0312667
"b-k-37",2011,8.33,33.46293333,-119.0312667
"b-k-37",2007,5.06,33.46293333,-119.0312667
"b-k-37",2010,3.81,33.46293333,-119.0312667
"b-k-37",2013,4.39,33.46293333,-119.0312667
"b-l-01",2006,4.26,34.400275,-119.74459165
"b-l-01",2007,3.5,34.400275,-119.74459165
"b-l-01",2013,7.46,34.400275,-119.74459165
"b-l-01",2015,2.28,34.400275,-119.74459165
"b-l-01",2008,7.41,34.400275,-119.74459165
"b-l-01",2004,4.13,34.400275,-119.74459165
"b-l-01",2001,5.5,34.400275,-119.74459165
"b-l-01",2005,7.12,34.400275,-119.74459165
"b-l-01",2010,6.15,34.400275,-119.74459165
"b-l-01",2014,4.78,34.400275,-119.74459165
"b-l-01",2002,5.17,34.400275,-119.74459165
"b-l-01",2012,3.8,34.400275,-119.74459165
"b-l-01",2009,6.09,34.400275,-119.74459165
"b-l-01",2003,5.33,34.400275,-119.74459165
"b-l-01",2011,6.33,34.400275,-119.74459165
"b-l-02",2007,9.64,34.47181667,-120.14261665
"b-l-02",2004,10.69,34.47181667,-120.14261665
"b-l-02",2005,6.32,34.47181667,-120.14261665
"b-l-02",2006,3.96,34.47181667,-120.14261665
"b-l-02",2015,6.35,34.47181667,-120.14261665
"b-l-02",2002,7.71,34.47181667,-120.14261665
"b-l-02",2014,4.27,34.47181667,-120.14261665
"b-l-02",2010,6.06,34.47181667,-120.14261665
"b-l-02",2003,3.16,34.47181667,-120.14261665
"b-l-02",2013,3.89,34.47181667,-120.14261665
"b-l-02",2012,5.42,34.47181667,-120.14261665
"b-l-02",2001,8.08,34.47181667,-120.14261665
"b-l-02",2009,5.06,34.47181667,-120.14261665
"b-l-02",2008,8.3,34.47181667,-120.14261665
"b-l-02",2011,4.69,34.47181667,-120.14261665
"b-l-03",2014,10.02,34.4678214271429,-120.119242842857
"b-l-03",2004,10.86,34.4678214271429,-120.119242842857
"b-l-03",2002,9.57,34.4678214271429,-120.119242842857
"b-l-03",2007,9.54,34.4678214271429,-120.119242842857
"b-l-03",2012,10.99,34.4678214271429,-120.119242842857
"b-l-03",2005,8.57,34.4678214271429,-120.119242842857
"b-l-03",2011,10.22,34.4678214271429,-120.119242842857
"b-l-03",2010,10.31,34.4678214271429,-120.119242842857
"b-l-03",2006,11.31,34.4678214271429,-120.119242842857
"b-l-03",2008,13.39,34.4678214271429,-120.119242842857
"b-l-03",2001,10.7,34.4678214271429,-120.119242842857
"b-l-03",2015,9.08,34.4678214271429,-120.119242842857
"b-l-03",2013,12.31,34.4678214271429,-120.119242842857
"b-l-03",2009,12.3,34.4678214271429,-120.119242842857
"b-l-03",2003,3.4,34.4678214271429,-120.119242842857
"b-l-04",2015,6.78,34.458499915,-120.3334874
"b-l-04",2012,2.75,34.458499915,-120.3334874
"b-l-04",2014,5.39,34.458499915,-120.3334874
"b-l-04",2006,5.81,34.458499915,-120.3334874
"b-l-04",2008,8.44,34.458499915,-120.3334874
"b-l-04",2011,6.73,34.458499915,-120.3334874
"b-l-04",2005,9.97,34.458499915,-120.3334874
"b-l-04",2000,4.55,34.458499915,-120.3334874
"b-l-04",2003,4.86,34.458499915,-120.3334874
"b-l-04",2007,6.72,34.458499915,-120.3334874
"b-l-04",2010,6.09,34.458499915,-120.3334874
"b-l-04",2013,5.45,34.458499915,-120.3334874
"b-l-04",2004,7.1,34.458499915,-120.3334874
"b-l-04",2002,6.1,34.458499915,-120.3334874
"b-l-04",2001,8.42,34.458499915,-120.3334874
"b-l-04",2009,7.18,34.458499915,-120.3334874
"b-l-05",2006,12,34.39167778,-119.54175
"b-l-05",2003,7.39,34.39167778,-119.54175
"b-l-05",2007,13.41,34.39167778,-119.54175
"b-l-05",2008,10.1,34.39167778,-119.54175
"b-l-05",2012,8.47,34.39167778,-119.54175
"b-l-05",2000,3.71,34.39167778,-119.54175
"b-l-05",2004,10.78,34.39167778,-119.54175
"b-l-05",2002,6.54,34.39167778,-119.54175
"b-l-05",2014,7.6,34.39167778,-119.54175
"b-l-05",2001,6.59,34.39167778,-119.54175
"b-l-05",2015,8.52,34.39167778,-119.54175
"b-l-05",2009,13.03,34.39167778,-119.54175
"b-l-05",2013,11.23,34.39167778,-119.54175
"b-l-05",2010,5.77,34.39167778,-119.54175
"b-l-05",2011,10.89,34.39167778,-119.54175
"b-l-05",2005,12.17,34.39167778,-119.54175
"b-l-06",2001,6.14,34.413716665,-119.8221
"b-l-06",2006,7.63,34.413716665,-119.8221
"b-l-06",2004,2.87,34.413716665,-119.8221
"b-l-06",2015,2.14,34.413716665,-119.8221
"b-l-06",2002,5.9,34.413716665,-119.8221
"b-l-06",2009,9.75,34.413716665,-119.8221
"b-l-06",2014,5.65,34.413716665,-119.8221
"b-l-06",2013,2.91,34.413716665,-119.8221
"b-l-06",2007,8.59,34.413716665,-119.8221
"b-l-06",2010,8.8,34.413716665,-119.8221
"b-l-06",2008,3.3,34.413716665,-119.8221
"b-l-06",2005,1,34.413716665,-119.8221
"b-l-06",2003,3.16,34.413716665,-119.8221
"b-l-06",2012,5.53,34.413716665,-119.8221
"b-l-06",2011,1.44,34.413716665,-119.8221
"b-l-07",2001,5.51,34.4046955825,-119.864476875
"b-l-07",2009,5.77,34.4046955825,-119.864476875
"b-l-07",2013,11.08,34.4046955825,-119.864476875
"b-l-07",2015,4.7,34.4046955825,-119.864476875
"b-l-07",2012,11.68,34.4046955825,-119.864476875
"b-l-07",2004,3,34.4046955825,-119.864476875
"b-l-07",2010,3.6,34.4046955825,-119.864476875
"b-l-07",2002,4,34.4046955825,-119.864476875
"b-l-07",2007,5.34,34.4046955825,-119.864476875
"b-l-07",2008,7.61,34.4046955825,-119.864476875
"b-l-07",2014,11.16,34.4046955825,-119.864476875
"b-l-07",2011,7.45,34.4046955825,-119.864476875
"b-l-07",2003,4.61,34.4046955825,-119.864476875
"b-l-07",2006,6.98,34.4046955825,-119.864476875
"b-l-07",2005,6.59,34.4046955825,-119.864476875
"b-l-08",2009,8.06,34.3941055533333,-119.729622233333
"b-l-08",2002,6.32,34.3941055533333,-119.729622233333
"b-l-08",2004,8.53,34.3941055533333,-119.729622233333
"b-l-08",2015,5.53,34.3941055533333,-119.729622233333
"b-l-08",2014,5.75,34.3941055533333,-119.729622233333
"b-l-08",2013,4.33,34.3941055533333,-119.729622233333
"b-l-08",2008,10.9,34.3941055533333,-119.729622233333
"b-l-08",2011,11.19,34.3941055533333,-119.729622233333
"b-l-08",2007,9.17,34.3941055533333,-119.729622233333
"b-l-08",2005,9.64,34.3941055533333,-119.729622233333
"b-l-08",2003,8.8,34.3941055533333,-119.729622233333
"b-l-08",2010,8.43,34.3941055533333,-119.729622233333
"b-l-08",2006,12.61,34.3941055533333,-119.729622233333
"b-l-08",2012,9.44,34.3941055533333,-119.729622233333
"b-l-08",2001,7.51,34.3941055533333,-119.729622233333
"b-l-09",2013,12.05,34.4221074066667,-119.951707411111
"b-l-09",2004,6.98,34.4221074066667,-119.951707411111
"b-l-09",2006,9.56,34.4221074066667,-119.951707411111
"b-l-09",2010,9.01,34.4221074066667,-119.951707411111
"b-l-09",2000,7.29,34.4221074066667,-119.951707411111
"b-l-09",2001,8.93,34.4221074066667,-119.951707411111
"b-l-09",2009,5.08,34.4221074066667,-119.951707411111
"b-l-09",2007,7.41,34.4221074066667,-119.951707411111
"b-l-09",2002,7.03,34.4221074066667,-119.951707411111
"b-l-09",2011,6.48,34.4221074066667,-119.951707411111
"b-l-09",2014,13.53,34.4221074066667,-119.951707411111
"b-l-09",2003,5.05,34.4221074066667,-119.951707411111
"b-l-09",2015,10.71,34.4221074066667,-119.951707411111
"b-l-09",2012,9.1,34.4221074066667,-119.951707411111
"b-l-09",2008,11.75,34.4221074066667,-119.951707411111
"b-l-09",2005,12.41,34.4221074066667,-119.951707411111
"b-l-10",2008,7.88,34.0588,-119.7575
"b-l-10",2014,8.06,34.0588,-119.7575
"b-l-10",2009,12.92,34.0588,-119.7575
"b-l-10",2007,7.82,34.0588,-119.7575
"b-l-10",2010,8.88,34.0588,-119.7575
"b-l-10",2013,8.34,34.0588,-119.7575
"b-l-10",2015,6.87,34.0588,-119.7575
"b-l-10",2004,7.4,34.0588,-119.7575
"b-l-10",2005,5.31,34.0588,-119.7575
"b-l-10",2011,9.62,34.0588,-119.7575
"b-l-10",2012,10.55,34.0588,-119.7575
"b-l-10",2006,7.27,34.0588,-119.7575
"b-l-11",2009,6.22,34.0445,-119.7155
"b-l-11",2007,8.46,34.0445,-119.7155
"b-l-11",2014,6.99,34.0445,-119.7155
"b-l-11",2008,10.97,34.0445,-119.7155
"b-l-11",2011,13.16,34.0445,-119.7155
"b-l-11",2005,6.81,34.0445,-119.7155
"b-l-11",2013,9.35,34.0445,-119.7155
"b-l-11",2010,9.71,34.0445,-119.7155
"b-l-11",2015,7.2,34.0445,-119.7155
"b-l-11",2004,3.24,34.0445,-119.7155
"b-l-11",2006,7.3,34.0445,-119.7155
"b-l-11",2012,6.97,34.0445,-119.7155
"b-p-001",2005,10.78,34.002883,-119.4252
"b-p-001",2006,8.83,34.002883,-119.4252
"b-p-001",2009,4.66,34.002883,-119.4252
"b-p-001",2007,7.9,34.002883,-119.4252
"b-p-001",2008,5.19,34.002883,-119.4252
"b-p-001",1999,5.05,34.002883,-119.4252
"b-p-002",2007,6.49,34.003433,-119.418
"b-p-002",2008,6.3,34.003433,-119.418
"b-p-002",2009,6.8,34.003433,-119.418
"b-p-002",1999,5.8,34.003433,-119.418
"b-p-002",2006,7.78,34.003433,-119.418
"b-p-002",2005,5.91,34.003433,-119.418
"b-p-003",2008,5.5,34.00775,-119.434383
"b-p-003",2006,2.69,34.00775,-119.434383
"b-p-003",2005,3.83,34.00775,-119.434383
"b-p-003",2007,4.74,34.00775,-119.434383
"b-p-003",2009,4.46,34.00775,-119.434383
"b-p-004",2012,3.76,34.0126,-119.389183
"b-p-004",2010,5.7,34.0126,-119.389183
"b-p-004",2007,4.93,34.0126,-119.389183
"b-p-004",2009,4.19,34.0126,-119.389183
"b-p-004",2006,3.42,34.0126,-119.389183
"b-p-004",2011,5.59,34.0126,-119.389183
"b-p-004",2008,2.72,34.0126,-119.389183
"b-p-005",2007,3.92,34.001583,-119.398067
"b-p-005",2009,6.79,34.001583,-119.398067
"b-p-005",2006,3.71,34.001583,-119.398067
"b-p-005",2005,3.44,34.001583,-119.398067
"b-p-005",2008,6.24,34.001583,-119.398067
"b-p-006",2005,2.97,34.0045,-119.385783
"b-p-006",2006,2.58,34.0045,-119.385783
"b-p-006",2009,3.08,34.0045,-119.385783
"b-p-006",2008,6.27,34.0045,-119.385783
"b-p-006",2007,2.95,34.0045,-119.385783
"b-p-007",2007,6.74,34.003083,-119.404167
"b-p-007",2005,6.33,34.003083,-119.404167
"b-p-007",2006,3.92,34.003083,-119.404167
"b-p-007",2009,7.98,34.003083,-119.404167
"b-p-007",2008,7.5,34.003083,-119.404167
"b-p-008",2006,4.17,34.017667,-119.363683
"b-p-008",2007,8.54,34.017667,-119.363683
"b-p-008",2004,7.08,34.017667,-119.363683
"b-p-008",1999,6.35,34.017667,-119.363683
"b-p-008",2005,4.75,34.017667,-119.363683
"b-p-008",2009,8.33,34.017667,-119.363683
"b-p-008",2003,7.59,34.017667,-119.363683
"b-p-008",2010,7.5,34.017667,-119.363683
"b-p-008",2013,7.69,34.017667,-119.363683
"b-p-008",2001,6.51,34.017667,-119.363683
"b-p-008",2000,3.45,34.017667,-119.363683
"b-p-008",2015,1.59,34.017667,-119.363683
"b-p-008",2014,4.65,34.017667,-119.363683
"b-p-008",2002,8.18,34.017667,-119.363683
"b-p-008",2008,6.57,34.017667,-119.363683
"b-p-008",2011,7.45,34.017667,-119.363683
"b-p-008",2012,8.6,34.017667,-119.363683
"b-p-009",2008,3,34.017033,-119.361133
"b-p-009",2006,6.91,34.017033,-119.361133
"b-p-009",2005,7.54,34.017033,-119.361133
"b-p-009",2004,8.97,34.017033,-119.361133
"b-p-009",2015,2.39,34.017033,-119.361133
"b-p-009",2007,3.16,34.017033,-119.361133
"b-p-009",2000,3.04,34.017033,-119.361133
"b-p-009",2009,5.49,34.017033,-119.361133
"b-p-009",2014,4.25,34.017033,-119.361133
"b-p-009",1999,3.2,34.017033,-119.361133
"b-p-009",2013,2.73,34.017033,-119.361133
"b-p-009",2003,5.47,34.017033,-119.361133
"b-p-009",2001,5.81,34.017033,-119.361133
"b-p-009",2011,4.51,34.017033,-119.361133
"b-p-009",2012,10.37,34.017033,-119.361133
"b-p-009",2010,11.98,34.017033,-119.361133
"b-p-009",2002,4.68,34.017033,-119.361133
"b-p-010",2004,7.9,34.015867,-119.371733
"b-p-010",2005,9.86,34.015867,-119.371733
"b-p-010",2000,3.9,34.015867,-119.371733
"b-p-010",1999,5.83,34.015867,-119.371733
"b-p-010",2007,5.51,34.015867,-119.371733
"b-p-010",2008,3.89,34.015867,-119.371733
"b-p-010",2002,5.05,34.015867,-119.371733
"b-p-010",2012,11.07,34.015867,-119.371733
"b-p-010",2006,9,34.015867,-119.371733
"b-p-010",2015,4.18,34.015867,-119.371733
"b-p-010",2003,6.74,34.015867,-119.371733
"b-p-010",2001,4.14,34.015867,-119.371733
"b-p-010",2011,7.79,34.015867,-119.371733
"b-p-010",2014,4.41,34.015867,-119.371733
"b-p-010",2013,6.98,34.015867,-119.371733
"b-p-010",2009,9.94,34.015867,-119.371733
"b-p-010",2010,11.84,34.015867,-119.371733
"b-p-011",2011,6.1,34.012783,-119.363133
"b-p-011",2007,6.1,34.012783,-119.363133
"b-p-011",2006,5.55,34.012783,-119.363133
"b-p-011",2009,7.08,34.012783,-119.363133
"b-p-011",2015,3.21,34.012783,-119.363133
"b-p-011",2005,7.2,34.012783,-119.363133
"b-p-011",2012,5.1,34.012783,-119.363133
"b-p-011",2008,6.45,34.012783,-119.363133
"b-p-011",2010,7.22,34.012783,-119.363133
"b-p-011",2014,3.78,34.012783,-119.363133
"b-p-012",2007,6.29,34.0139,-119.36
"b-p-012",2005,6.95,34.0139,-119.36
"b-p-012",2014,7.71,34.0139,-119.36
"b-p-012",2006,7.16,34.0139,-119.36
"b-p-012",2008,6.98,34.0139,-119.36
"b-p-012",2012,6.95,34.0139,-119.36
"b-p-012",2015,3.32,34.0139,-119.36
"b-p-012",2009,2.72,34.0139,-119.36
"b-p-012",2010,6.07,34.0139,-119.36
"b-p-012",2011,10.12,34.0139,-119.36
"b-p-013",2010,7.44,34.010783,-119.3725
"b-p-013",2014,3.91,34.010783,-119.3725
"b-p-013",2009,5.05,34.010783,-119.3725
"b-p-013",2006,2.92,34.010783,-119.3725
"b-p-013",2007,4.33,34.010783,-119.3725
"b-p-013",2005,5.5,34.010783,-119.3725
"b-p-013",2008,4.35,34.010783,-119.3725
"b-p-013",2011,4.85,34.010783,-119.3725
"b-p-013",2015,3.74,34.010783,-119.3725
"b-p-013",2012,6.95,34.010783,-119.3725
"b-p-014",2000,1.34,34.009883,-119.388333
"b-p-014",2014,3.96,34.009883,-119.388333
"b-p-014",2015,2.93,34.009883,-119.388333
"b-p-014",2007,4.91,34.009883,-119.388333
"b-p-014",2005,3.91,34.009883,-119.388333
"b-p-014",2008,7.01,34.009883,-119.388333
"b-p-014",2006,3.82,34.009883,-119.388333
"b-p-014",2004,2.37,34.009883,-119.388333
"b-p-014",2002,2.64,34.009883,-119.388333
"b-p-014",2013,3.32,34.009883,-119.388333
"b-p-014",2010,6.12,34.009883,-119.388333
"b-p-014",2011,4.79,34.009883,-119.388333
"b-p-014",2009,4.52,34.009883,-119.388333
"b-p-014",2012,8.52,34.009883,-119.388333
"b-p-014",2003,1.85,34.009883,-119.388333
"b-p-014",2001,4.89,34.009883,-119.388333
"b-p-015",2000,4.64,34.0085,-119.388167
"b-p-015",2007,9.8,34.0085,-119.388167
"b-p-015",2005,5.44,34.0085,-119.388167
"b-p-015",2008,7.2,34.0085,-119.388167
"b-p-015",2003,3.31,34.0085,-119.388167
"b-p-015",2013,5.32,34.0085,-119.388167
"b-p-015",2002,3.23,34.0085,-119.388167
"b-p-015",2004,4.44,34.0085,-119.388167
"b-p-015",2014,4.21,34.0085,-119.388167
"b-p-015",2006,6.95,34.0085,-119.388167
"b-p-015",2009,6.74,34.0085,-119.388167
"b-p-015",2010,10.02,34.0085,-119.388167
"b-p-015",2015,4.56,34.0085,-119.388167
"b-p-015",2012,8.51,34.0085,-119.388167
"b-p-015",2001,2.78,34.0085,-119.388167
"b-p-015",2011,6.68,34.0085,-119.388167
"b-p-016",2013,6.44,34.007833,-119.394467
"b-p-016",2011,3.65,34.007833,-119.394467
"b-p-016",2014,7.09,34.007833,-119.394467
"b-p-016",2002,3.33,34.007833,-119.394467
"b-p-016",2007,5.95,34.007833,-119.394467
"b-p-016",2008,4.28,34.007833,-119.394467
"b-p-016",2004,2.45,34.007833,-119.394467
"b-p-016",2012,3.18,34.007833,-119.394467
"b-p-016",2015,2.12,34.007833,-119.394467
"b-p-016",2010,5.5,34.007833,-119.394467
"b-p-016",2003,3.7,34.007833,-119.394467
"b-p-016",2001,2.63,34.007833,-119.394467
"b-p-016",2005,2.43,34.007833,-119.394467
"b-p-016",2006,3.17,34.007833,-119.394467
"b-p-016",2009,3.12,34.007833,-119.394467
"b-p-017",2008,4.79,34.016983,-119.432917
"b-p-017",2014,3.7,34.016983,-119.432917
"b-p-017",2011,8.7,34.016983,-119.432917
"b-p-017",2005,3.47,34.016983,-119.432917
"b-p-017",2012,4.56,34.016983,-119.432917
"b-p-017",2004,3.83,34.016983,-119.432917
"b-p-017",2007,5.45,34.016983,-119.432917
"b-p-017",2003,2.39,34.016983,-119.432917
"b-p-017",2006,6.41,34.016983,-119.432917
"b-p-017",2010,5.64,34.016983,-119.432917
"b-p-017",2015,5.3,34.016983,-119.432917
"b-p-017",2009,5.6,34.016983,-119.432917
"b-p-018",2004,3.86,34.016083,-119.421833
"b-p-018",2006,4.92,34.016083,-119.421833
"b-p-018",2009,3.95,34.016083,-119.421833
"b-p-018",2010,3.28,34.016083,-119.421833
"b-p-018",2007,4.49,34.016083,-119.421833
"b-p-018",2012,3.17,34.016083,-119.421833
"b-p-018",2003,2.07,34.016083,-119.421833
"b-p-018",2014,3.38,34.016083,-119.421833
"b-p-018",2011,8.66,34.016083,-119.421833
"b-p-018",2005,4.31,34.016083,-119.421833
"b-p-018",2008,2.64,34.016083,-119.421833
"b-p-018",2015,3.88,34.016083,-119.421833
"b-p-019",2012,5.96,34.017417,-119.438067
"b-p-019",2009,2.44,34.017417,-119.438067
"b-p-019",2004,3.99,34.017417,-119.438067
"b-p-019",2015,2.65,34.017417,-119.438067
"b-p-019",2006,5.17,34.017417,-119.438067
"b-p-019",2011,4.58,34.017417,-119.438067
"b-p-019",2008,3.49,34.017417,-119.438067
"b-p-019",2003,4.42,34.017417,-119.438067
"b-p-019",2014,2.73,34.017417,-119.438067
"b-p-019",2005,5.38,34.017417,-119.438067
"b-p-019",2010,5.87,34.017417,-119.438067
"b-p-019",2007,8.12,34.017417,-119.438067
"b-p-020",1999,3.24,34.5417333,-120.5717167
"b-p-021",1999,8.33,34.5405,-120.5691167
"b-p-022",2013,9.77,34.46628333,-120.1169667
"b-p-022",2010,14.27,34.46628333,-120.1169667
"b-p-022",2015,3.93,34.46628333,-120.1169667
"b-p-022",2012,6.88,34.46628333,-120.1169667
"b-p-022",2009,10.05,34.46628333,-120.1169667
"b-p-022",2011,5.47,34.46628333,-120.1169667
"b-p-023",2010,13.45,34.46835,-120.1251833
"b-p-023",2009,9.44,34.46835,-120.1251833
"b-p-023",2013,9.43,34.46835,-120.1251833
"b-p-023",2015,9.29,34.46835,-120.1251833
"b-p-023",2012,6.35,34.46835,-120.1251833
"b-p-023",2014,9.66,34.46835,-120.1251833
"b-p-023",2011,8.85,34.46835,-120.1251833
"b-p-024",2013,6.82,34.45543333,-120.33205
"b-p-024",2009,7.36,34.45543333,-120.33205
"b-p-024",2012,3.77,34.45543333,-120.33205
"b-p-024",2010,11.48,34.45543333,-120.33205
"b-p-024",2011,6.49,34.45543333,-120.33205
"b-p-028",2007,4.82,34.4412874,-120.4167926
"b-p-028",2005,7.36,34.4412874,-120.4167926
"b-p-028",2001,4.4,34.4412874,-120.4167926
"b-p-028",2010,11.4,34.4412874,-120.4167926
"b-p-028",2002,6.34,34.4412874,-120.4167926
"b-p-028",2012,8.8,34.4412874,-120.4167926
"b-p-028",2003,9.85,34.4412874,-120.4167926
"b-p-028",2011,5.81,34.4412874,-120.4167926
"b-p-028",2000,9.56,34.4412874,-120.4167926
"b-p-028",1999,4.73,34.4412874,-120.4167926
"b-p-028",2008,4.68,34.4412874,-120.4167926
"b-p-028",2009,8.07,34.4412874,-120.4167926
"b-p-028",2004,6.06,34.4412874,-120.4167926
"b-p-028",2006,5.21,34.4412874,-120.4167926
"b-p-029",2007,1.13,34.443204,-120.4233264
"b-p-029",2005,7.24,34.443204,-120.4233264
"b-p-029",2001,4.9,34.443204,-120.4233264
"b-p-029",2009,6.46,34.443204,-120.4233264
"b-p-029",2000,8.79,34.443204,-120.4233264
"b-p-029",2003,9.04,34.443204,-120.4233264
"b-p-029",2006,6.1,34.443204,-120.4233264
"b-p-029",2010,9.98,34.443204,-120.4233264
"b-p-029",1999,5.1,34.443204,-120.4233264
"b-p-029",2012,2.52,34.443204,-120.4233264
"b-p-029",2008,4.96,34.443204,-120.4233264
"b-p-029",2002,5.69,34.443204,-120.4233264
"b-p-029",2004,8.14,34.443204,-120.4233264
